trip,type,direction,stop|苹果园|0103|0|1|A|1,stop|苹果园|0103|0|1|D|1,stop|古城路|0104|40|1|A|2,stop|古城路|0104|40|1|D|2,stop|八角游乐园|0105|80|1|A|3,stop|八角游乐园|0105|80|1|D|3,stop|八宝山|0106|120|1|A|4,stop|八宝山|0106|120|1|D|4,stop|玉泉路|0107|160|1|A|5,stop|玉泉路|0107|160|1|D|5,stop|五棵松|0108|200|1|A|6,stop|五棵松|0108|200|1|D|6,stop|万寿路|0109|240|1|A|7,stop|万寿路|0109|240|1|D|7,stop|公主坟（1号线）|0110|280|1|A|8,stop|公主坟（1号线）|0110|280|1|D|8,stop|军事博物馆（1号线）|0111|320|1|A|9,stop|军事博物馆（1号线）|0111|320|1|D|9,stop|木樨地|0112|360|1|A|10,stop|木樨地|0112|360|1|D|10,stop|南礼士路|0113|400|1|A|11,stop|南礼士路|0113|400|1|D|11,stop|复兴门（1号线）|0114|440|1|A|12,stop|复兴门（1号线）|0114|440|1|D|12,stop|西单（1号线）|0115|480|1|A|13,stop|西单（1号线）|0115|480|1|D|13,stop|天安门西|0116|520|1|A|14,stop|天安门西|0116|520|1|D|14,stop|天安门东|0117|560|1|A|15,stop|天安门东|0117|560|1|D|15,stop|王府井|0118|600|1|A|16,stop|王府井|0118|600|1|D|16,stop|东单（1号线）|0119|640|1|A|17,stop|东单（1号线）|0119|640|1|D|17,stop|建国门（1号线）|0120|680|1|A|18,stop|建国门（1号线）|0120|680|1|D|18,stop|永安里|0121|720|1|A|19,stop|永安里|0121|720|1|D|19,stop|国贸（1号线）|0122|760|1|A|20,stop|国贸（1号线）|0122|760|1|D|20,stop|大望路|0123|800|1|A|21,stop|大望路|0123|800|1|D|21,stop|四惠（1号线）|0124|840|1|A|22,stop|四惠（1号线）|0124|840|1|D|22,stop|四惠东（1号线）|0125|880|1|A|23,stop|四惠东（1号线）|0125|880|1|D|23
2312,REAL,2,20140702184708,20140702184808,20140702185148,20140702185218,20140702185448,20140702185518,20140702185748,20140702185813,20140702190013,20140702190048,20140702190308,20140702190348,20140702190558,20140702190633,20140702190813,20140702190858,20140702191038,20140702191128,20140702191308,20140702191338,20140702191538,20140702191605,20140702191725,20140702191812,20140702192012,20140702192057,20140702192227,20140702192253,20140702192423,20140702192451,20140702192621,20140702192651,20140702192811,20140702192854,20140702193044,20140702193123,20140702193323,20140702193353,20140702193503,20140702193548,20140702193748,20140702193818,20140702194048,20140702194148,-,-
2313,REAL,2,20140702184926,20140702185026,20140702185406,20140702185436,20140702185706,20140702185736,20140702190006,20140702190031,20140702190231,20140702190306,20140702190526,20140702190606,20140702190816,20140702190851,20140702191031,20140702191116,20140702191256,20140702191346,20140702191526,20140702191556,20140702191756,20140702191823,20140702191943,20140702192030,20140702192230,20140702192315,20140702192445,20140702192511,20140702192641,20140702192709,20140702192839,20140702192909,20140702193029,20140702193112,20140702193302,20140702193341,20140702193541,20140702193611,20140702193721,20140702193806,20140702194006,20140702194036,20140702194306,20140702194406,20140702194636,20140702194736
2314,REAL,2,20140702185144,20140702185244,20140702185624,20140702185654,20140702185924,20140702185954,20140702190224,20140702190249,20140702190449,20140702190524,20140702190744,20140702190824,20140702191034,20140702191109,20140702191249,20140702191334,20140702191514,20140702191604,20140702191744,20140702191814,20140702192014,20140702192041,20140702192201,20140702192248,20140702192448,20140702192533,20140702192703,20140702192729,20140702192859,20140702192927,20140702193057,20140702193127,20140702193247,20140702193330,20140702193520,20140702193559,20140702193759,20140702193829,20140702193939,20140702194024,20140702194224,20140702194254,20140702194524,20140702194609,20140702194839,20140702194939
2315,REAL,2,20140702185402,20140702185502,20140702185842,20140702185912,20140702190142,20140702190212,20140702190442,20140702190507,20140702190707,20140702190742,20140702191002,20140702191042,20140702191252,20140702191327,20140702191507,20140702191552,20140702191732,20140702191822,20140702192002,20140702192032,20140702192232,20140702192259,20140702192419,20140702192506,20140702192706,20140702192751,20140702192921,20140702192947,20140702193117,20140702193145,20140702193315,20140702193345,20140702193505,20140702193548,20140702193738,20140702193817,20140702194017,20140702194047,20140702194157,20140702194242,20140702194442,20140702194512,20140702194742,20140702194842,-,-
2316,REAL,2,20140702185620,20140702185720,20140702190100,20140702190130,20140702190400,20140702190430,20140702190700,20140702190725,20140702190925,20140702191000,20140702191220,20140702191300,20140702191510,20140702191545,20140702191725,20140702191810,20140702191950,20140702192040,20140702192220,20140702192250,20140702192450,20140702192517,20140702192637,20140702192724,20140702192924,20140702193009,20140702193139,20140702193205,20140702193335,20140702193403,20140702193533,20140702193603,20140702193723,20140702193806,20140702193956,20140702194035,20140702194235,20140702194305,20140702194415,20140702194500,20140702194700,20140702194730,20140702195000,20140702195100,20140702195330,20140702195430
2317,REAL,2,20140702185838,20140702185938,20140702190318,20140702190348,20140702190618,20140702190648,20140702190918,20140702190943,20140702191143,20140702191218,20140702191438,20140702191518,20140702191728,20140702191803,20140702191943,20140702192028,20140702192208,20140702192258,20140702192438,20140702192508,20140702192708,20140702192735,20140702192855,20140702192942,20140702193142,20140702193227,20140702193357,20140702193423,20140702193553,20140702193621,20140702193751,20140702193821,20140702193941,20140702194024,20140702194214,20140702194253,20140702194453,20140702194523,20140702194633,20140702194718,20140702194918,20140702194948,20140702195218,20140702195248,-,-
2318,REAL,2,20140702190056,20140702190156,20140702190536,20140702190606,20140702190836,20140702190906,20140702191136,20140702191201,20140702191401,20140702191436,20140702191656,20140702191736,20140702191946,20140702192021,20140702192201,20140702192246,20140702192426,20140702192516,20140702192656,20140702192726,20140702192926,20140702192953,20140702193113,20140702193200,20140702193400,20140702193445,20140702193615,20140702193641,20140702193811,20140702193839,20140702194009,20140702194039,20140702194159,20140702194242,20140702194432,20140702194511,20140702194711,20140702194741,20140702194851,20140702194936,20140702195136,20140702195206,20140702195436,20140702195506,20140702195736,20140702195836
2319,REAL,2,20140702190314,20140702190414,20140702190754,20140702190824,20140702191054,20140702191124,20140702191354,20140702191419,20140702191619,20140702191654,20140702191914,20140702191954,20140702192204,20140702192239,20140702192419,20140702192504,20140702192644,20140702192734,20140702192914,20140702192944,20140702193144,20140702193211,20140702193331,20140702193418,20140702193618,20140702193703,20140702193833,20140702193859,20140702194029,20140702194057,20140702194227,20140702194257,20140702194417,20140702194500,20140702194650,20140702194729,20140702194929,20140702194959,20140702195109,20140702195154,20140702195354,20140702195424,20140702195654,20140702195724,-,-
2320,REAL,2,20140702190532,20140702190632,20140702191012,20140702191042,20140702191312,20140702191342,20140702191612,20140702191637,20140702191837,20140702191912,20140702192132,20140702192212,20140702192422,20140702192457,20140702192637,20140702192722,20140702192902,20140702192952,20140702193132,20140702193202,20140702193402,20140702193429,20140702193549,20140702193636,20140702193836,20140702193921,20140702194051,20140702194117,20140702194247,20140702194315,20140702194445,20140702194515,20140702194635,20140702194718,20140702194908,20140702194947,20140702195147,20140702195217,20140702195327,20140702195412,20140702195612,20140702195642,20140702195912,20140702195942,20140702200212,20140702200312
2321,REAL,2,20140702190750,20140702190850,20140702191230,20140702191300,20140702191530,20140702191600,20140702191830,20140702191855,20140702192055,20140702192130,20140702192350,20140702192430,20140702192640,20140702192715,20140702192855,20140702192940,20140702193120,20140702193210,20140702193350,20140702193420,20140702193620,20140702193647,20140702193807,20140702193854,20140702194054,20140702194139,20140702194309,20140702194335,20140702194505,20140702194533,20140702194703,20140702194733,20140702194853,20140702194936,20140702195126,20140702195205,20140702195405,20140702195435,20140702195545,20140702195630,20140702195830,20140702195900,20140702200130,20140702200200,20140702200430,20140702200530
2322,REAL,2,20140702191030,20140702191130,20140702191510,20140702191540,20140702191810,20140702191840,20140702192110,20140702192135,20140702192335,20140702192410,20140702192630,20140702192710,20140702192920,20140702192955,20140702193135,20140702193220,20140702193400,20140702193450,20140702193630,20140702193700,20140702193900,20140702193927,20140702194047,20140702194134,20140702194334,20140702194419,20140702194549,20140702194615,20140702194745,20140702194813,20140702194943,20140702195013,20140702195133,20140702195216,20140702195406,20140702195445,20140702195645,20140702195715,20140702195825,20140702195910,20140702200110,20140702200140,20140702200410,20140702200510,-,-
2323,REAL,2,20140702191330,20140702191430,20140702191810,20140702191840,20140702192110,20140702192140,20140702192410,20140702192435,20140702192635,20140702192710,20140702192930,20140702193010,20140702193220,20140702193255,20140702193435,20140702193520,20140702193700,20140702193750,20140702193930,20140702194000,20140702194200,20140702194227,20140702194347,20140702194434,20140702194634,20140702194719,20140702194849,20140702194915,20140702195045,20140702195113,20140702195243,20140702195313,20140702195433,20140702195516,20140702195706,20140702195745,20140702195945,20140702200015,20140702200125,20140702200210,20140702200410,20140702200440,20140702200710,20140702200810,20140702201040,20140702201140
2324,REAL,2,20140702191715,20140702191815,20140702192155,20140702192225,20140702192455,20140702192525,20140702192755,20140702192820,20140702193020,20140702193055,20140702193315,20140702193355,20140702193605,20140702193640,20140702193820,20140702193905,20140702194045,20140702194135,20140702194315,20140702194345,20140702194545,20140702194612,20140702194732,20140702194819,20140702195019,20140702195104,20140702195234,20140702195300,20140702195430,20140702195458,20140702195628,20140702195658,20140702195818,20140702195901,20140702200051,20140702200130,20140702200330,20140702200400,20140702200510,20140702200555,20140702200755,20140702200825,20140702201055,20140702201155,-,-
2325,REAL,2,20140702192100,20140702192200,20140702192540,20140702192610,20140702192840,20140702192910,20140702193140,20140702193205,20140702193405,20140702193440,20140702193700,20140702193740,20140702193950,20140702194025,20140702194205,20140702194250,20140702194430,20140702194520,20140702194700,20140702194730,20140702194930,20140702194957,20140702195117,20140702195204,20140702195404,20140702195449,20140702195619,20140702195645,20140702195815,20140702195843,20140702200013,20140702200043,20140702200203,20140702200246,20140702200436,20140702200515,20140702200715,20140702200745,20140702200855,20140702200940,20140702201140,20140702201210,20140702201440,20140702201540,20140702201810,20140702201910
2326,REAL,2,20140702192500,20140702192600,20140702192940,20140702193010,20140702193240,20140702193310,20140702193540,20140702193605,20140702193805,20140702193840,20140702194100,20140702194140,20140702194350,20140702194425,20140702194605,20140702194650,20140702194830,20140702194920,20140702195100,20140702195130,20140702195330,20140702195357,20140702195517,20140702195604,20140702195804,20140702195849,20140702200019,20140702200045,20140702200215,20140702200243,20140702200413,20140702200443,20140702200603,20140702200646,20140702200836,20140702200915,20140702201115,20140702201145,20140702201255,20140702201340,20140702201540,20140702201610,20140702201840,20140702201940,-,-
2327,REAL,2,20140702192900,20140702193000,20140702193340,20140702193410,20140702193640,20140702193710,20140702193940,20140702194005,20140702194205,20140702194240,20140702194500,20140702194540,20140702194750,20140702194825,20140702195005,20140702195050,20140702195230,20140702195320,20140702195500,20140702195530,20140702195730,20140702195757,20140702195917,20140702200004,20140702200204,20140702200249,20140702200419,20140702200445,20140702200615,20140702200643,20140702200813,20140702200843,20140702201003,20140702201046,20140702201236,20140702201315,20140702201515,20140702201545,20140702201655,20140702201740,20140702201940,20140702202010,20140702202240,20140702202340,20140702202610,20140702202710
2328,REAL,2,20140702193300,20140702193400,20140702193740,20140702193810,20140702194040,20140702194110,20140702194340,20140702194405,20140702194605,20140702194640,20140702194900,20140702194940,20140702195150,20140702195225,20140702195405,20140702195450,20140702195630,20140702195720,20140702195900,20140702195930,20140702200130,20140702200157,20140702200317,20140702200404,20140702200604,20140702200649,20140702200819,20140702200845,20140702201015,20140702201043,20140702201213,20140702201243,20140702201403,20140702201446,20140702201636,20140702201715,20140702201915,20140702201945,20140702202055,20140702202140,20140702202340,20140702202410,20140702202640,20140702202710,20140702202940,20140702203040
2329,REAL,2,20140702193700,20140702193800,20140702194140,20140702194210,20140702194440,20140702194510,20140702194740,20140702194805,20140702195005,20140702195040,20140702195300,20140702195340,20140702195550,20140702195625,20140702195805,20140702195850,20140702200030,20140702200120,20140702200300,20140702200330,20140702200530,20140702200557,20140702200717,20140702200804,20140702201004,20140702201049,20140702201219,20140702201245,20140702201415,20140702201443,20140702201613,20140702201643,20140702201803,20140702201846,20140702202036,20140702202115,20140702202315,20140702202345,20140702202455,20140702202540,20140702202740,20140702202810,20140702203040,20140702203110,20140702203340,20140702203440
2330,REAL,2,20140702194100,20140702194200,20140702194540,20140702194610,20140702194840,20140702194910,20140702195140,20140702195205,20140702195405,20140702195440,20140702195700,20140702195740,20140702195950,20140702200025,20140702200205,20140702200250,20140702200430,20140702200520,20140702200700,20140702200730,20140702200930,20140702200957,20140702201117,20140702201204,20140702201404,20140702201449,20140702201619,20140702201645,20140702201815,20140702201843,20140702202013,20140702202043,20140702202203,20140702202246,20140702202436,20140702202515,20140702202715,20140702202745,20140702202855,20140702202940,20140702203140,20140702203210,20140702203440,20140702203540,-,-
2331,REAL,2,20140702194500,20140702194600,20140702194940,20140702195010,20140702195240,20140702195310,20140702195540,20140702195605,20140702195805,20140702195840,20140702200100,20140702200140,20140702200350,20140702200425,20140702200605,20140702200650,20140702200830,20140702200920,20140702201100,20140702201130,20140702201330,20140702201357,20140702201517,20140702201604,20140702201804,20140702201849,20140702202019,20140702202045,20140702202215,20140702202243,20140702202413,20140702202443,20140702202603,20140702202646,20140702202836,20140702202915,20140702203115,20140702203145,20140702203255,20140702203340,20140702203540,20140702203610,20140702203840,20140702203910,20140702204140,20140702204240
